SettlementPoint,Month,DayOfWeek,Hour,Price,NormalizedPrice
HB_PAN,4,3,5,6.186666666666667,0.014754046233584535
HB_PAN,4,3,6,8.07,0.019245445006200516
HB_PAN,4,3,7,14.023333333333333,0.03344303475468218
HB_PAN,4,3,8,12.29,0.029309358008203758
HB_PAN,4,3,9,12.436666666666667,0.029659130655982704
HB_PAN,4,3,10,11.203333333333333,0.02671786066329613
HB_PAN,4,3,11,12.876666666666665,0.03070844859931953
HB_PAN,4,3,12,13.786666666666667,0.03287862889122071
HB_PAN,4,3,13,11.986666666666666,0.028585964577570035
HB_PAN,4,3,14,15.270000000000001,0.03641610226080321
HB_PAN,4,3,15,18.266666666666666,0.043562593405195714
HB_PAN,4,3,16,20.62333333333333,0.049182803904734645
HB_PAN,4,3,17,33.18666666666667,0.07914401093834462
HB_PAN,4,3,18,31.893333333333334,0.07605965213520303
HB_PAN,4,3,19,27.843333333333334,0.06640115742948902
HB_PAN,4,3,20,30.173333333333336,0.07195777290215906
HB_PAN,4,3,21,36.82666666666667,0.08782473210594932
HB_PAN,4,3,22,25.78333333333333,0.06148844160386657
HB_PAN,4,3,23,23.099999999999998,0.05508919202518363
HB_PAN,4,3,24,20.206666666666667,0.048189131609908106
HB_PAN,4,4,1,16.279999999999998,0.038001276046124396
HB_PAN,4,4,2,15.67,0.03657739530975242
HB_PAN,4,4,3,14.840000000000002,0.03463998381600038
HB_PAN,4,4,4,14.963333333333333,0.034927872270895256
HB_PAN,4,4,5,15.576666666666668,0.03635953377631845
HB_PAN,4,4,6,19.55666666666667,0.04564977202346681
HB_PAN,4,4,7,24.179999999999996,0.05644169869749926
HB_PAN,4,4,8,21.72,0.05069949113770405
HB_PAN,4,4,9,21.59,0.05039604114470675
HB_PAN,4,4,10,21.883333333333336,0.0510807488212135
HB_PAN,4,4,11,21.463333333333335,0.05010037192076065
HB_PAN,4,4,12,20.473333333333333,0.047789483512550385
HB_PAN,4,4,13,17.900000000000002,0.041782729805013935
HB_PAN,4,4,14,18.353333333333335,0.0428409143959789
HB_PAN,4,4,15,19.663333333333334,0.04589875663310562
HB_PAN,4,4,16,20.263333333333332,0.04729929506232396
HB_PAN,4,4,17,28.246666666666666,0.06593423693997916
HB_PAN,4,4,18,23.08,0.05387404491059896
HB_PAN,4,4,19,16.833333333333332,0.03929288370862576
HB_PAN,4,4,20,15.519999999999998,0.036227260702447826
HB_PAN,4,4,21,15.373333333333335,0.03588490686419446
HB_PAN,4,4,22,9.676666666666668,0.022587572555671405
HB_PAN,4,4,23,8.58,0.02002769953782232
HB_PAN,4,4,24,6.719999999999999,0.01568603040724545
HB_PAN,4,5,1,7.4624999999999995,0.023830432699984035
HB_PAN,4,5,2,6.71,0.021427430943637235
HB_PAN,4,5,3,5.782500000000001,0.01846559156953537
HB_PAN,4,5,4,4.7575,0.015192399808398533
HB_PAN,4,5,5,5.3175,0.016980680185214755
HB_PAN,4,5,6,6.147499999999999,0.019631167172281652
HB_PAN,4,5,7,6.33,0.0202139549736548
HB_PAN,4,5,8,8.344999999999999,0.026648570972377453
HB_PAN,4,5,9,10.715,0.034216828995688967
HB_PAN,4,5,10,15.055,0.048076001916014695
HB_PAN,4,5,11,17.7525,0.056690084623982125
HB_PAN,4,5,12,17.4425,0.05570014370110171
HB_PAN,4,5,13,16.35,0.05221140028740221
HB_PAN,4,5,14,14.9775,0.047828516685294586
HB_PAN,4,5,15,16.2975,0.05204374900207569
HB_PAN,4,5,16,19.9225,0.06361967108414499
HB_PAN,4,5,17,25.3625,0.08099153760178829
HB_PAN,4,5,18,22.7175,0.07254510617914738
HB_PAN,4,5,19,19.9825,0.06381127255308959
HB_PAN,4,5,20,16.1375,0.051532811751556766
HB_PAN,4,5,21,15.6375,0.04993613284368514
HB_PAN,4,5,22,12.469999999999999,0.03982117196231838
HB_PAN,4,5,23,11.18,0.03570174038000958
HB_PAN,4,5,24,10.2975,0.03288360210761616
HB_PAN,4,6,1,10.46,0.027764506025375592
HB_PAN,4,6,2,9.8625,0.026178531613314224
HB_PAN,4,6,3,9.5075,0.025236237192758932
HB_PAN,4,6,4,9.7275,0.025820194298455165
HB_PAN,4,6,5,10.875,0.028866061474757128
HB_PAN,4,6,6,12.450000000000001,0.033046663481446095
HB_PAN,4,6,7,14.1075,0.037446249402771144
HB_PAN,4,6,8,15.737499999999999,0.04177284068588416
HB_PAN,4,6,9,19.105,0.05071136592875723
HB_PAN,4,6,10,20.84,0.055316664012316184
HB_PAN,4,6,11,21.1575,0.056159420289855065
HB_PAN,4,6,12,22.28,0.059138928704146096
HB_PAN,4,6,13,20.065,0.053259542389977176
HB_PAN,4,6,14,20.96,0.05563518606996868
HB_PAN,4,6,15,20.572499999999998,0.05460662525879917
HB_PAN,4,6,16,18.7925,0.049881881403620536
HB_PAN,4,6,17,16.88,0.04480543610978393
HB_PAN,4,6,18,18.26,0.0484684397727876
HB_PAN,4,6,19,17.3425,0.046033073206986255
HB_PAN,4,6,20,19.245,0.05108297499601847
HB_PAN,4,6,21,22.815,0.06055900621118013
HB_PAN,4,6,22,12.307500000000001,0.03266841853798376
HB_PAN,4,6,23,9.2775,0.02462573658225832
HB_PAN,4,6,24,4.112500000000001,0.010916016350798962
HB_PAN,5,0,1,3.6300000000000003,0.01302195436934998
HB_PAN,5,0,2,3.335,0.011963696369636964
