SettlementPoint,Month,DayOfWeek,Hour,Price,NormalizedPrice
LZ_NORTH,1,0,1,18.482777777777777,0.03176016962177818
LZ_NORTH,1,0,2,17.790000000000003,0.03056972411640209
LZ_NORTH,1,0,3,17.725555555555555,0.03045898499962291
LZ_NORTH,1,0,4,18.23611111111111,0.03133630610583032
LZ_NORTH,1,0,5,19.857222222222223,0.034121967681361554
LZ_NORTH,1,0,6,22.590555555555554,0.038818833668891946
LZ_NORTH,1,0,7,37.28666666666666,0.06407212553233534
LZ_NORTH,1,0,8,33.94,0.05832132864028593
LZ_NORTH,1,0,9,28.433333333333334,0.04885886204101739
LZ_NORTH,1,0,10,27.727777777777778,0.04764645964179714
LZ_NORTH,1,0,11,25.374444444444446,0.04360257258424049
LZ_NORTH,1,0,12,23.16888888888889,0.039812621777229176
LZ_NORTH,1,0,13,22.03388888888889,0.037862276815333926
LZ_NORTH,1,0,14,21.50722222222222,0.03695727092993173
LZ_NORTH,1,0,15,21.11111111111111,0.0362766072207632
LZ_NORTH,1,0,16,20.735555555555557,0.035631265471256994
LZ_NORTH,1,0,17,21.729444444444443,0.03733912995330818
LZ_NORTH,1,0,18,31.852222222222224,0.05473376311566414
LZ_NORTH,1,0,19,33.79944444444445,0.058079802808000326
LZ_NORTH,1,0,20,27.261666666666667,0.046845510340265024
LZ_NORTH,1,0,21,25.528333333333332,0.04386700995792868
LZ_NORTH,1,0,22,23.889444444444443,0.04105079966052732
LZ_NORTH,1,0,23,21.945,0.037709533205983345
LZ_NORTH,1,0,24,19.941666666666666,0.03426707411024461
LZ_NORTH,1,1,1,17.17684210526316,0.026789312840499506
LZ_NORTH,1,1,2,16.28842105263158,0.025403715338515098
LZ_NORTH,1,1,3,16.38578947368421,0.0255555728846449
LZ_NORTH,1,1,4,17.290526315789474,0.026966616786251063
LZ_NORTH,1,1,5,19.71578947368421,0.03074910096228433
LZ_NORTH,1,1,6,23.836842105263155,0.03717636899577836
LZ_NORTH,1,1,7,42.91263157894737,0.06692731441160947
LZ_NORTH,1,1,8,40.82,0.06366360844721965
LZ_NORTH,1,1,9,32.18736842105263,0.05020000049251096
LZ_NORTH,1,1,10,30.083684210526318,0.046919056644506414
LZ_NORTH,1,1,11,27.056842105263154,0.042198339088871134
LZ_NORTH,1,1,12,25.136315789473684,0.039203051597910765
LZ_NORTH,1,1,13,23.909473684210525,0.037289646516675184
LZ_NORTH,1,1,14,22.84894736842105,0.035635630541261336
LZ_NORTH,1,1,15,21.968421052631577,0.03426234581328745
LZ_NORTH,1,1,16,22.14578947368421,0.034538972802723916
LZ_NORTH,1,1,17,23.71842105263158,0.03699167738562049
LZ_NORTH,1,1,18,39.09578947368421,0.060974498603321006
LZ_NORTH,1,1,19,44.15,0.06885713652485907
LZ_NORTH,1,1,20,33.21368421052631,0.051800661113879196
LZ_NORTH,1,1,21,29.26105263157895,0.04563606559260971
LZ_NORTH,1,1,22,26.584736842105265,0.04146203520304175
LZ_NORTH,1,1,23,23.64421052631579,0.03687593730992155
LZ_NORTH,1,1,24,21.751052631578947,0.033923334102197666
LZ_NORTH,1,2,1,20.77388888888889,0.023737563219441534
LZ_NORTH,1,2,2,20.107777777777777,0.022976422409661346
LZ_NORTH,1,2,3,20.22277777777778,0.023107828704594206
LZ_NORTH,1,2,4,21.135555555555555,0.024150826494810086
LZ_NORTH,1,2,5,25.21722222222222,0.02881479774539808
LZ_NORTH,1,2,6,38.905,0.0444553209075033
LZ_NORTH,1,2,7,126.56444444444446,0.14462056273634885
LZ_NORTH,1,2,8,127.46444444444445,0.14564895982712772
LZ_NORTH,1,2,9,57.885000000000005,0.06614307288859604
LZ_NORTH,1,2,10,32.74166666666667,0.03741270527472486
LZ_NORTH,1,2,11,30.766666666666666,0.035155944992182275
LZ_NORTH,1,2,12,27.753333333333334,0.03171271917712997
LZ_NORTH,1,2,13,26.237222222222222,0.02998031444828083
LZ_NORTH,1,2,14,24.896666666666665,0.028448510633435474
LZ_NORTH,1,2,15,23.627222222222223,0.02699796288502203
LZ_NORTH,1,2,16,23.293888888888887,0.02661707507362244
