SettlementPoint,Month,DayOfWeek,Hour,Price,NormalizedPrice
LZ_LCRA,1,0,1,18.515,0.0318365405190597
LZ_LCRA,1,0,2,17.749444444444446,0.03052016782318956
LZ_LCRA,1,0,3,17.659444444444446,0.03036541283281876
LZ_LCRA,1,0,4,18.181666666666665,0.03126337388805673
LZ_LCRA,1,0,5,19.726666666666667,0.03392000122275548
LZ_LCRA,1,0,6,22.771666666666665,0.03915587839696756
LZ_LCRA,1,0,7,37.38166666666667,0.06427777183382753
LZ_LCRA,1,0,8,33.842777777777776,0.05819265276801271
LZ_LCRA,1,0,9,28.285,0.04863605447375661
LZ_LCRA,1,0,10,27.826666666666668,0.04784795035612754
LZ_LCRA,1,0,11,25.46611111111111,0.0437889753309082
LZ_LCRA,1,0,12,23.240555555555556,0.03996213279124507
LZ_LCRA,1,0,13,22.151666666666667,0.03808978846330205
LZ_LCRA,1,0,14,21.561666666666667,0.037075283526426805
LZ_LCRA,1,0,15,21.129444444444445,0.03633207746155963
LZ_LCRA,1,0,16,20.697222222222223,0.035588871396692444
LZ_LCRA,1,0,17,21.595555555555556,0.037133555467245435
LZ_LCRA,1,0,18,31.880555555555556,0.05481861186684193
LZ_LCRA,1,0,19,33.78666666666666,0.058096169718460544
LZ_LCRA,1,0,20,27.31722222222222,0.04697196068841133
LZ_LCRA,1,0,21,25.583333333333332,0.043990538929477574
LZ_LCRA,1,0,22,23.86,0.04102726744719225
LZ_LCRA,1,0,23,21.766111111111112,0.03742682572677529
LZ_LCRA,1,0,24,19.588333333333335,0.033682137070889254
LZ_LCRA,1,1,1,19.419473684210526,0.02907510023451093
LZ_LCRA,1,1,2,18.339473684210525,0.027458109539299492
LZ_LCRA,1,1,3,16.031052631578945,0.02400191012935925
LZ_LCRA,1,1,4,19.79421052631579,0.029636161333434198
LZ_LCRA,1,1,5,22.34263157894737,0.03345169200897698
LZ_LCRA,1,1,6,28.269473684210528,0.04232544065360466
LZ_LCRA,1,1,7,45.711052631578944,0.06843920997554025
LZ_LCRA,1,1,8,41.1978947368421,0.06168204856645736
LZ_LCRA,1,1,9,32.23947368421052,0.04826937867211337
LZ_LCRA,1,1,10,30.31736842105263,0.0453915765186474
LZ_LCRA,1,1,11,27.275263157894738,0.040836895125702904
LZ_LCRA,1,1,12,25.50315789473684,0.038183675013238515
LZ_LCRA,1,1,13,24.326842105263157,0.03642247900748922
LZ_LCRA,1,1,14,23.465263157894736,0.03513251128426255
LZ_LCRA,1,1,15,22.788947368421052,0.034119922081851876
LZ_LCRA,1,1,16,22.95736842105263,0.03437208437350279
LZ_LCRA,1,1,17,25.013684210526314,0.037450828353128074
LZ_LCRA,1,1,18,39.921578947368424,0.05977113120004035
LZ_LCRA,1,1,19,44.490526315789474,0.0666118213682326
LZ_LCRA,1,1,20,33.770526315789475,0.050561691504652395
LZ_LCRA,1,1,21,29.812631578947364,0.04463587765085608
LZ_LCRA,1,1,22,28.396315789473682,0.04251535037950425
LZ_LCRA,1,1,23,24.49842105263158,0.03667936934210858
LZ_LCRA,1,1,24,22.024736842105266,0.0329757356834859
LZ_LCRA,1,2,1,21.065555555555555,0.023807475765888337
LZ_LCRA,1,2,2,20.230555555555554,0.022863791075869607
LZ_LCRA,1,2,3,20.375,0.023027036597762403
LZ_LCRA,1,2,4,21.19,0.0239481180616729
LZ_LCRA,1,2,5,25.197222222222223,0.028476925559414147
LZ_LCRA,1,2,6,38.85666666666667,0.04391430112394541
LZ_LCRA,1,2,7,127.34166666666667,0.1439166242332954
LZ_LCRA,1,2,8,128.40555555555554,0.145118990288775
LZ_LCRA,1,2,9,58.47,0.06608053152741927
LZ_LCRA,1,2,10,33.25111111111111,0.03757911913972121
LZ_LCRA,1,2,11,31.038333333333338,0.03507832331780199
LZ_LCRA,1,2,12,28.121111111111112,0.031781391642959435
LZ_LCRA,1,2,13,26.54388888888889,0.029998876117368505
LZ_LCRA,1,2,14,25.295,0.028587430220387733
LZ_LCRA,1,2,15,23.935555555555553,0.027051038712419775
LZ_LCRA,1,2,16,23.595,0.02666615600118792
LZ_LCRA,1,2,17,24.620555555555555,0.02782519920662676
LZ_LCRA,1,2,18,35.08888888888889,0.03965610447211107
LZ_LCRA,1,2,19,38.06166666666667,0.04301582288614315
LZ_LCRA,1,2,20,31.35888888888889,0.03544060280292561
LZ_LCRA,1,2,21,29.43333333333333,0.033264414422616274
LZ_LCRA,1,2,22,26.98611111111111,0.03049865856131721
LZ_LCRA,1,2,23,24.330555555555556,0.02749745242805738
LZ_LCRA,1,2,24,22.037222222222223,0.024905615834313326
LZ_LCRA,1,3,1,19.83529411764706,0.030128205700949862
LZ_LCRA,1,3,2,18.831764705882353,0.028603925780255304
LZ_LCRA,1,3,3,18.939411764705884,0.02876743294642594
LZ_LCRA,1,3,4,19.76529411764706,0.03002188136884983
LZ_LCRA,1,3,5,22.211176470588235,0.03373697861987443
LZ_LCRA,1,3,6,29.137647058823532,0.044257726607083346
LZ_LCRA,1,3,7,54.50705882352941,0.0827918089164121
LZ_LCRA,1,3,8,48.15529411764706,0.07314399263056226
LZ_LCRA,1,3,9,34.50411764705882,0.05240896090749157
LZ_LCRA,1,3,10,30.83823529411765,0.046840782439866446
LZ_LCRA,1,3,11,27.713529411764707,0.04209460721200625
LZ_LCRA,1,3,12,25.42705882352941,0.03862164352399936
LZ_LCRA,1,3,13,24.11941176470588,0.0366354335218282
LZ_LCRA,1,3,14,23.32,0.03542119177961021
LZ_LCRA,1,3,15,22.282941176470587,0.03384598339732152
